"DBLa_type","Ups","2012_freq","2014_freq","2015_freq","2017_freq","2012_freqbin","2014_freqbin","2015_freqbin","2017_freqbin"
"M01896:14:000000000-A7ERE:1:2110:17934:7025","BC",1,0,0,0,"1","0","0","0"
"M01896:14:000000000-A7ERE:1:2116:4533:7287","BC",1,0,0,0,"1","0","0","0"
"M01896:14:000000000-A7ERE:1:2103:26926:9311","BC",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:1102:26079:7184","BC",1,0,0,0,"1","0","0","0"
"M01896:14:000000000-A7ERE:1:1116:12367:14413","BC",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:1112:19646:23884","BC",1,0,0,0,"1","0","0","0"
"M01896:14:000000000-A7ERE:1:2105:26850:19420","BC",1,0,0,0,"1","0","0","0"
"M01896:14:000000000-A7ERE:1:1108:16412:18852","BC",1,0,0,0,"1","0","0","0"
"M00123:51:000000000-APU28:1:1109:20942:5251","BC",1,0,1,0,"1","0","1","0"
"M01896:14:000000000-A7ERE:1:1108:17027:17423","BC",1,0,0,0,"1","0","0","0"
"M01896:14:000000000-A7ERE:1:1119:26398:10895","BC",1,0,1,0,"1","0","1","0"
"M01896:14:000000000-A7ERE:1:1119:23420:14919","BC",1,0,0,0,"1","0","0","0"
"M00566:66:000000000-ARD83:1:2113:10472:12412","BC",1,0,0,0,"1","0","0","0"
"M00123:38:000000000-AN6VN:1:1116:26091:4695","BC",1,0,0,0,"1","0","0","0"
"M00566:66:000000000-ARD83:1:2115:19001:19778","A",1,0,2,7,"1","0","2-10","2-10"
"M00566:66:000000000-ARD83:1:2109:8801:4816","BC",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:2118:26812:8708","BC",1,0,1,0,"1","0","1","0"
"M01896:14:000000000-A7ERE:1:2105:15676:4650","BC",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:1104:14696:3276","BC",1,0,0,0,"1","0","0","0"
"M00566:113:000000000-AY2J2:1:1104:7342:4977","BC",1,1,0,0,"1","1","0","0"
"M00123:371:000000000-J9JD5:1:1112:27604:10200","BC",1,0,1,4,"1","0","1","2-10"
"M00123:163:000000000-B5J7V:1:1118:3423:10362","BC",1,0,1,0,"1","0","1","0"
"M01896:15:000000000-A7EN9:1:2116:19407:11877","BC",1,0,0,0,"1","0","0","0"
"M01896:14:000000000-A7ERE:1:2108:13796:9086","BC",1,0,0,0,"1","0","0","0"
"M00566:160:000000000-B5GTN:1:1119:7487:13289","BC",1,0,1,0,"1","0","1","0"
"M00566:160:000000000-B5GTN:1:1116:10803:13902","BC",1,1,1,1,"1","1","1","1"
"M00566:68:000000000-ARD58:1:1102:12588:19810","BC",1,0,0,1,"1","0","0","1"
"M01896:14:000000000-A7ERE:1:1108:5231:12545","BC",1,1,0,0,"1","1","0","0"
"M01896:15:000000000-A7EN9:1:2107:21792:16143","BC",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:2111:13518:3277","BC",1,0,0,0,"1","0","0","0"
"M01896:14:000000000-A7ERE:1:1109:6328:8446","BC",1,0,1,0,"1","0","1","0"
"M01896:14:000000000-A7ERE:1:2110:19718:20893","BC",1,0,0,0,"1","0","0","0"
"M01896:14:000000000-A7ERE:1:2117:18349:14468","BC",1,0,0,0,"1","0","0","0"
"M01896:14:000000000-A7ERE:1:1102:3159:10914","BC",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:1105:23181:17085","BC",1,0,0,0,"1","0","0","0"
"M01896:14:000000000-A7ERE:1:1105:26432:11962","BC",1,0,0,0,"1","0","0","0"
"M01896:14:000000000-A7ERE:1:1101:20419:24810","BC",1,0,0,0,"1","0","0","0"
"M00123:115:000000000-AWP2U:1:1114:24317:3302","BC",1,1,0,0,"1","1","0","0"
"M00566:68:000000000-ARD58:1:2103:8331:14539","BC",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:2101:4817:13909","BC",1,0,1,0,"1","0","1","0"
"M00547:373:000000000-JH6MF:1:1106:16387:7657","BC",1,0,1,2,"1","0","1","2-10"
"M00566:66:000000000-ARD83:1:1114:12084:16168","BC",1,0,0,1,"1","0","0","1"
"M00123:211:000000000-BYH2N:1:1119:10082:21081","A",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:2103:5672:16054","BC",1,0,0,1,"1","0","0","1"
"M01896:14:000000000-A7ERE:1:2110:22059:15047","BC",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:2103:25433:11604","BC",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:1111:11737:13579","BC",1,0,0,0,"1","0","0","0"
"M00123:51:000000000-APU28:1:2111:17675:2826","BC",1,0,0,0,"1","0","0","0"
"M00123:51:000000000-APU28:1:1119:5319:17632","BC",1,2,1,2,"1","2-10","1","2-10"
"M00566:66:000000000-ARD83:1:1110:15864:12025","BC",1,0,0,0,"1","0","0","0"
"M00566:68:000000000-ARD58:1:2101:17837:19327","A",1,1,0,1,"1","1","0","1"
"M01896:15:000000000-A7EN9:1:1116:27022:8176","BC",1,0,0,1,"1","0","0","1"
"M00547:373:000000000-JH6MF:1:1116:16380:6432","BC",1,1,1,3,"1","1","1","2-10"
"M00123:52:000000000-APT1W:1:1111:12856:21283","BC",1,2,1,3,"1","2-10","1","2-10"
"M01896:14:000000000-A7ERE:1:2115:15576:15344","BC",1,0,0,0,"1","0","0","0"
"M00566:68:000000000-ARD58:1:1114:5326:19778","BC",1,0,0,0,"1","0","0","0"
"M01896:14:000000000-A7ERE:1:2105:11837:3849","BC",1,0,0,0,"1","0","0","0"
"M00123:62:000000000-AU338:1:1103:5096:13200","BC",1,0,0,0,"1","0","0","0"
"M00566:114:000000000-AWM6N:1:2116:8627:20120","BC",1,1,0,0,"1","1","0","0"
"M01896:15:000000000-A7EN9:1:1112:26120:14911","BC",1,1,0,1,"1","1","0","1"
"M01896:14:000000000-A7ERE:1:2112:21321:15805","BC",1,1,0,0,"1","1","0","0"
"M01896:15:000000000-A7EN9:1:1112:27373:17595","BC",1,0,0,0,"1","0","0","0"
"M00123:51:000000000-APU28:1:2103:18482:12244","BC",1,0,0,1,"1","0","0","1"
"M00123:52:000000000-APT1W:1:1104:7526:11888","BC",1,0,0,3,"1","0","0","2-10"
"M01896:15:000000000-A7EN9:1:1105:6279:4979","BC",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:1105:14720:9118","BC",1,0,0,0,"1","0","0","0"
"M00566:66:000000000-ARD83:1:2115:9393:11044","BC",1,0,2,1,"1","0","2-10","1"
"M01896:15:000000000-A7EN9:1:1115:23522:23231","BC",1,1,0,0,"1","1","0","0"
"M00566:113:000000000-AY2J2:1:1114:6367:11447","BC",1,1,2,1,"1","1","2-10","1"
"M01896:15:000000000-A7EN9:1:2115:13213:17286","BC",1,0,0,0,"1","0","0","0"
"M01896:14:000000000-A7ERE:1:1113:9174:8590","BC",1,1,1,0,"1","1","1","0"
"M00123:371:000000000-J9JD5:1:1119:12060:21126","BC",1,0,0,4,"1","0","0","2-10"
"M01896:14:000000000-A7ERE:1:1112:10513:7523","BC",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:1111:6049:7174","BC",1,0,0,0,"1","0","0","0"
"M00566:68:000000000-ARD58:1:2102:15134:18664","BC",1,0,0,0,"1","0","0","0"
"M01896:14:000000000-A7ERE:1:2104:22384:16443","BC",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:2106:10850:24080","BC",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:1109:10521:24367","BC",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:1102:22832:24598","BC",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:2116:8936:18817","BC",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:2114:7487:9137","BC",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:2104:13654:11745","BC",1,0,0,0,"1","0","0","0"
"M01896:14:000000000-A7ERE:1:2118:22504:3172","BC",1,0,0,0,"1","0","0","0"
"M03191:488:000000000-JGKWR:1:2114:26257:10503","BC",1,0,1,5,"1","0","1","2-10"
"M01896:15:000000000-A7EN9:1:2105:26799:10600","BC",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:2118:21140:20891","BC",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:2104:20609:16760","BC",1,0,0,0,"1","0","0","0"
"M01896:14:000000000-A7ERE:1:1103:16789:21265","BC",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:2101:21628:22746","BC",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:1103:6564:17281","BC",1,0,0,0,"1","0","0","0"
"M01896:14:000000000-A7ERE:1:1116:25372:10609","A",1,0,0,0,"1","0","0","0"
"M00566:66:000000000-ARD83:1:1115:21394:13952","BC",1,2,2,0,"1","2-10","2-10","0"
"M01896:14:000000000-A7ERE:1:1112:8473:3223","BC",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:2106:9971:18841","BC",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:1114:13916:9879","BC",1,0,1,1,"1","0","1","1"
"M00566:66:000000000-ARD83:1:2102:24352:13643","BC",1,0,0,2,"1","0","0","2-10"
"M01896:15:000000000-A7EN9:1:1115:13001:16098","BC",1,0,0,0,"1","0","0","0"
"M00547:373:000000000-JH6MF:1:2112:16931:19823","A",1,0,0,2,"1","0","0","2-10"
"M01896:14:000000000-A7ERE:1:2104:15381:3089","BC",1,0,0,0,"1","0","0","0"
"M01896:14:000000000-A7ERE:1:2117:8433:15037","BC",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:1113:9887:11243","BC",1,0,0,0,"1","0","0","0"
"M01896:14:000000000-A7ERE:1:1102:22948:6840","BC",1,0,0,1,"1","0","0","1"
"M01896:15:000000000-A7EN9:1:1114:14210:3310","BC",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:1115:13614:13293","BC",1,0,0,0,"1","0","0","0"
"M00123:38:000000000-AN6VN:1:2116:18704:19093","BC",1,0,0,0,"1","0","0","0"
"M00123:163:000000000-B5J7V:1:1112:18186:22764","BC",1,0,1,0,"1","0","1","0"
"M01896:14:000000000-A7ERE:1:1102:12670:6650","BC",1,0,0,0,"1","0","0","0"
"M01896:14:000000000-A7ERE:1:2109:23672:10875","BC",1,0,0,0,"1","0","0","0"
"M00123:51:000000000-APU28:1:2119:5978:15728","BC",1,0,1,2,"1","0","1","2-10"
"M01896:14:000000000-A7ERE:1:2113:18650:10607","BC",1,0,0,0,"1","0","0","0"
"M00566:66:000000000-ARD83:1:1119:11378:15392","BC",1,0,0,1,"1","0","0","1"
"M00123:210:000000000-BTDTV:1:1107:20604:17909","BC",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:1108:17530:20693","BC",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:2105:18602:14949","BC",1,0,0,0,"1","0","0","0"
"M01896:14:000000000-A7ERE:1:1105:13218:15724","A",1,0,0,0,"1","0","0","0"
"M01896:14:000000000-A7ERE:1:2112:10632:3218","BC",1,0,0,0,"1","0","0","0"
"M00566:66:000000000-ARD83:1:2105:16150:14850","BC",1,0,0,0,"1","0","0","0"
"M01896:14:000000000-A7ERE:1:1104:18843:7857","BC",1,0,0,0,"1","0","0","0"
"M01896:14:000000000-A7ERE:1:2104:9876:12208","BC",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:1102:19082:17469","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1119:15635:3387","BC",1,0,0,0,"1","0","0","0"
"M01896:15:000000000-A7EN9:1:1116:13494:23716","BC",1,0,1,2,"1","0","1","2-10"
"M01896:2:000000000-A69JN:1:2103:6441:18292","BC",1,0,1,1,"1","0","1","1"
"M01896:2:000000000-A69JN:1:2119:4675:9116","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1110:16971:18275","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2116:9930:20087","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2104:14636:18334","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2108:9720:5776","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1103:9626:24054","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1112:22847:6387","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1116:19289:23784","BC",1,0,0,0,"1","0","0","0"
"M00566:68:000000000-ARD58:1:2109:16327:16746","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2110:26217:14668","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1112:6687:10560","BC",1,0,0,3,"1","0","0","2-10"
"M01896:2:000000000-A69JN:1:2114:25060:11767","BC",1,1,0,2,"1","1","0","2-10"
"M01896:2:000000000-A69JN:1:1116:15921:20370","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2105:18228:24420","BC",1,1,0,1,"1","1","0","1"
"M01896:2:000000000-A69JN:1:1112:20684:11296","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2110:11348:16577","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1115:9569:20729","BC",1,0,0,0,"1","0","0","0"
"M00123:163:000000000-B5J7V:1:1106:9661:23567","BC",1,0,1,0,"1","0","1","0"
"M01896:2:000000000-A69JN:1:1108:14248:15734","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2104:25741:14481","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2110:4222:16481","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2106:18642:4013","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2113:9652:8635","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2113:16259:3429","BC",1,0,0,0,"1","0","0","0"
"M03191:488:000000000-JGKWR:1:1103:17082:18220","BC",1,0,0,1,"1","0","0","1"
"M00566:161:000000000-B5HBJ:1:2114:18081:11125","BC",1,1,1,2,"1","1","1","2-10"
"M03191:488:000000000-JGKWR:1:2101:7703:9787","BC",1,0,0,1,"1","0","0","1"
"M01896:2:000000000-A69JN:1:2107:27112:7587","BC",1,0,0,0,"1","0","0","0"
"M03191:489:000000000-JGFWT:1:1110:19101:20819","BC",1,0,0,1,"1","0","0","1"
"M01896:2:000000000-A69JN:1:2119:28257:18607","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1103:16050:9964","BC",1,0,1,0,"1","0","1","0"
"M00566:161:000000000-B5HBJ:1:1107:6725:6813","BC",1,0,2,0,"1","0","2-10","0"
"M01896:2:000000000-A69JN:1:1109:24819:3315","BC",1,0,0,0,"1","0","0","0"
"M00123:38:000000000-AN6VN:1:1104:24106:20913","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2116:21912:13679","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2105:4459:13081","BC",1,0,0,0,"1","0","0","0"
"M00123:211:000000000-BYH2N:1:1117:5939:7699","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2106:6865:4909","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1108:11704:23762","BC",1,0,0,0,"1","0","0","0"
"M00123:38:000000000-AN6VN:1:1118:11697:4799","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1107:12795:20615","BC",1,0,0,1,"1","0","0","1"
"M00566:160:000000000-B5GTN:1:1106:14636:15872","BC",1,0,1,0,"1","0","1","0"
"M01896:2:000000000-A69JN:1:1105:5855:10323","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1114:18974:9745","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1107:20227:8345","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2105:18479:5114","BC",1,0,0,0,"1","0","0","0"
"M00566:68:000000000-ARD58:1:2119:16290:24696","BC",1,0,0,1,"1","0","0","1"
"M01896:2:000000000-A69JN:1:1101:28599:12429","BC",1,0,0,0,"1","0","0","0"
"M00123:211:000000000-BYH2N:1:1105:10949:10323","BC",1,1,1,1,"1","1","1","1"
"M00123:62:000000000-AU338:1:1106:15734:7590","BC",1,1,1,4,"1","1","1","2-10"
"M01896:2:000000000-A69JN:1:1105:20024:19575","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1105:6840:8954","BC",1,0,0,0,"1","0","0","0"
"M00123:52:000000000-APT1W:1:2109:21465:2670","BC",1,0,0,3,"1","0","0","2-10"
"M03191:489:000000000-JGFWT:1:1118:15858:6182","BC",1,0,0,3,"1","0","0","2-10"
"M00123:371:000000000-J9JD5:1:2109:24388:14586","BC",1,0,1,2,"1","0","1","2-10"
"M01896:2:000000000-A69JN:1:1102:17973:14867","BC",1,0,0,0,"1","0","0","0"
"M00123:115:000000000-AWP2U:1:2111:14479:5914","BC",1,1,1,0,"1","1","1","0"
"M00123:371:000000000-J9JD5:1:1109:5534:8704","BC",1,0,0,1,"1","0","0","1"
"M00566:66:000000000-ARD83:1:2106:22558:9014","BC",1,0,0,4,"1","0","0","2-10"
"M01896:2:000000000-A69JN:1:2111:21422:11317","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2103:22206:3763","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2101:20173:22681","BC",1,0,0,0,"1","0","0","0"
"M00123:211:000000000-BYH2N:1:1101:5601:11729","BC",1,0,0,4,"1","0","0","2-10"
"M01896:2:000000000-A69JN:1:2118:2328:15365","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1118:24038:7010","BC",1,0,0,0,"1","0","0","0"
"M00566:113:000000000-AY2J2:1:1103:23104:17515","BC",1,3,0,3,"1","2-10","0","2-10"
"M01896:2:000000000-A69JN:1:1103:22230:17290","BC",1,0,0,1,"1","0","0","1"
"M01896:2:000000000-A69JN:1:2103:18555:18701","BC",1,0,0,0,"1","0","0","0"
"M00566:161:000000000-B5HBJ:1:1103:19866:12922","BC",1,0,2,2,"1","0","2-10","2-10"
"M01896:2:000000000-A69JN:1:1117:23956:19019","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2107:28728:14359","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1106:4516:4986","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2113:9639:13308","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2119:8741:13245","BC",1,0,0,0,"1","0","0","0"
"M00547:373:000000000-JH6MF:1:1111:12235:10515","BC",1,1,0,2,"1","1","0","2-10"
"M00123:210:000000000-BTDTV:1:1103:27064:6789","BC",1,0,0,0,"1","0","0","0"
"M00123:371:000000000-J9JD5:1:1111:16230:13133","BC",1,0,0,1,"1","0","0","1"
"M01896:2:000000000-A69JN:1:2115:10915:5986","BC",1,1,0,0,"1","1","0","0"
"M01896:2:000000000-A69JN:1:2106:4955:17518","BC",1,0,0,0,"1","0","0","0"
"M00566:66:000000000-ARD83:1:1118:12761:19927","BC",1,1,0,0,"1","1","0","0"
"M01896:2:000000000-A69JN:1:2116:18690:18016","BC",1,0,0,0,"1","0","0","0"
"M00566:113:000000000-AY2J2:1:2108:22973:7835","BC",1,3,0,0,"1","2-10","0","0"
"M00566:66:000000000-ARD83:1:1109:20843:12574","BC",1,0,0,0,"1","0","0","0"
"M00566:68:000000000-ARD58:1:1109:23035:9753","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2102:21513:17972","BC",1,0,0,0,"1","0","0","0"
"M00123:51:000000000-APU28:1:2114:10769:22377","BC",1,0,0,0,"1","0","0","0"
"M00566:68:000000000-ARD58:1:1115:22880:14661","BC",1,0,0,0,"1","0","0","0"
"M00566:160:000000000-B5GTN:1:2107:11539:19463","BC",1,0,1,0,"1","0","1","0"
"M01896:2:000000000-A69JN:1:2109:12513:13137","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1103:12883:14444","BC",1,0,1,0,"1","0","1","0"
"M01896:2:000000000-A69JN:1:2105:18413:12415","BC",1,0,0,0,"1","0","0","0"
"M00123:52:000000000-APT1W:1:1104:10604:13315","BC",1,0,0,0,"1","0","0","0"
"M00566:161:000000000-B5HBJ:1:2107:19400:6218","BC",1,0,1,0,"1","0","1","0"
"M00123:211:000000000-BYH2N:1:1104:22345:11252","BC",1,1,1,1,"1","1","1","1"
"M00123:371:000000000-J9JD5:1:1110:6907:7687","BC",1,0,1,3,"1","0","1","2-10"
"M01896:2:000000000-A69JN:1:2113:16680:6532","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1119:19982:8179","BC",1,0,0,0,"1","0","0","0"
"M00566:68:000000000-ARD58:1:1108:3830:14581","BC",1,0,2,0,"1","0","2-10","0"
"M01896:2:000000000-A69JN:1:2106:12755:22041","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2114:7969:21182","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2102:12713:13437","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1119:14986:17477","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2103:10694:24384","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1109:3055:13772","A",1,0,0,0,"1","0","0","0"
"M00123:51:000000000-APU28:1:1104:27147:10453","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1110:9469:6759","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1116:19155:13441","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2105:24319:4188","BC",1,0,0,0,"1","0","0","0"
"M00123:115:000000000-AWP2U:1:1109:16967:24311","BC",1,3,1,2,"1","2-10","1","2-10"
"M01896:2:000000000-A69JN:1:1117:6885:23207","A",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2118:7831:14575","BC",1,0,0,1,"1","0","0","1"
"M01896:2:000000000-A69JN:1:2101:11018:10644","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2111:8141:23319","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2105:13163:17838","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1107:12818:22792","A",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1111:5779:6038","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1114:9629:7897","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2112:9509:20699","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1111:10731:18999","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2107:10359:6758","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1101:26419:20663","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1101:20679:8738","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2118:4948:20937","BC",1,0,0,1,"1","0","0","1"
"M01896:2:000000000-A69JN:1:1111:20162:19006","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2119:20784:6973","BC",1,0,0,1,"1","0","0","1"
"M01896:2:000000000-A69JN:1:2114:28028:13577","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2102:18734:4768","BC",1,0,0,0,"1","0","0","0"
"M00123:211:000000000-BYH2N:1:1112:24244:15414","BC",1,2,4,3,"1","2-10","2-10","2-10"
"M01896:2:000000000-A69JN:1:1114:19912:9916","BC",1,0,0,0,"1","0","0","0"
"M00547:373:000000000-JH6MF:1:2105:22528:19875","BC",1,0,0,2,"1","0","0","2-10"
"M01896:2:000000000-A69JN:1:1102:26258:12513","BC",1,0,0,0,"1","0","0","0"
"M00123:371:000000000-J9JD5:1:1117:16576:19419","BC",1,0,0,2,"1","0","0","2-10"
"M01896:2:000000000-A69JN:1:1103:22215:5205","A",1,1,0,0,"1","1","0","0"
"M01896:2:000000000-A69JN:1:1112:7503:14743","BC",1,0,0,0,"1","0","0","0"
"M00566:114:000000000-AWM6N:1:2117:11920:21265","BC",1,1,0,1,"1","1","0","1"
"M01896:2:000000000-A69JN:1:1101:24436:7455","BC",1,1,0,0,"1","1","0","0"
"M01896:2:000000000-A69JN:1:2108:14745:4965","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2113:4305:9969","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1115:13592:19299","BC",1,0,0,0,"1","0","0","0"
"M00547:373:000000000-JH6MF:1:2106:10686:13248","BC",1,0,0,1,"1","0","0","1"
"M01896:2:000000000-A69JN:1:1115:15632:19938","A",1,0,0,0,"1","0","0","0"
"M00566:161:000000000-B5HBJ:1:1115:15992:20893","BC",1,1,1,0,"1","1","1","0"
"M00547:373:000000000-JH6MF:1:1105:20656:10198","BC",1,0,0,1,"1","0","0","1"
"M01896:2:000000000-A69JN:1:2111:11909:13100","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2102:20294:3269","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2110:9972:7617","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1113:5345:20212","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:2114:3422:8166","BC",1,0,0,0,"1","0","0","0"
"M00566:68:000000000-ARD58:1:1106:14332:18461","BC",1,0,0,1,"1","0","0","1"
"M00123:38:000000000-AN6VN:1:1105:16319:15614","BC",1,0,0,1,"1","0","0","1"
"M01896:2:000000000-A69JN:1:1119:20691:7466","BC",1,0,0,0,"1","0","0","0"
"M03191:489:000000000-JGFWT:1:2108:22481:13618","BC",1,0,0,1,"1","0","0","1"
"M00123:371:000000000-J9JD5:1:2113:9572:4217","BC",1,0,0,1,"1","0","0","1"
"M01896:2:000000000-A69JN:1:2112:24886:20058","BC",1,0,0,0,"1","0","0","0"
"M01896:2:000000000-A69JN:1:1101:9044:9352","BC",1,0,0,1,"1","0","0","1"
"M01896:2:000000000-A69JN:1:2110:9842:2120","BC",1,0,1,0,"1","0","1","0"
"M00123:38:000000000-AN6VN:1:1104:3385:18318","BC",1,1,0,0,"1","1","0","0"
"M00123:38:000000000-AN6VN:1:2106:10583:11652","BC",1,0,0,2,"1","0","0","2-10"
"M01896:2:000000000-A69JN:1:2114:23892:23913","BC",1,0,0,0,"1","0","0","0"
"M00123:62:000000000-AU338:1:1111:20628:16442","BC",1,1,0,1,"1","1","0","1"
"M00547:373:000000000-JH6MF:1:2114:22744:15362","BC",1,1,0,4,"1","1","0","2-10"
"M01896:2:000000000-A69JN:1:1101:3422:14348","BC",1,0,0,0,"1","0","0","0"
